Flags,X.d.Y_10...2,d..S.Y._10,d.Y_max,d.Slo_.5.2.,d.Slo_.max.10.,d.Cur.DL.,d.Cur.VDM.,d.VolSkew,d.Leading,d.Lagging,Coincident,Lagging,d.AC,d.CR,d.DA,d.DE,d.IC,d.RVol
2,2.50E-05,-0.267,0.68,-0.073506494,0.675,-0.917272727,-1.080714286,-0.230285012,-16.93966536,9.004525209,4.615337952,-0.101471343,-0.06,0.01,-0.03,-0.13,-0.23,0.703559742
2,2.387025,-0.67,-0.77,-0.302857143,0.775,0.805,-0.289285714,-0.963465784,0.176880277,-0.001665986,4.647087438,-0.408998525,0.06,-0.03,0.04,0.27,0.7,4.152435092
2,1.452025,-0.769,-0.415,0.01,0.79,0.135,-0.73,-0.725702388,1.421682763,-1.844314572,4.34160297,-1.844314572,0.06,-0.03,0.04,0.27,0.7,2.553655459
2,2.0736,-0.79,-0.47,-0.11974026,0.97,0.055909091,-0.901428571,0.341802422,1.137443824,-1.628628333,4.940573821,-1.324522675,0.06,-0.03,0.04,0.27,0.7,3.647634724
2,1.9044,-0.843,-0.655,-0.095252525,0.725,0.141060606,-0.625,-0.286735999,2.073228414,-2.141265179,3.579329461,-1.12188836,0.06,-0.03,0.04,0.27,0.7,4.149752077
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,0.06,-0.03,0.04,0.27,0.7,4.860478838
2,1.0609,0.325,0.725,0.011030822,-0.305,0.384415584,0.306448034,0.722692616,-0.587555214,3.222276321,3.692727259,2.211145361,-0.03,-0.01,-0.07,-0.26,-0.31,2.180917378
2,0.354025,0.375,0.415,-0.026099119,-0.18,0.50525974,0.281510315,1.264570314,-0.89289271,0.903065378,2.357874482,1.004024499,-0.03,-0.01,-0.07,-0.26,-0.31,0.381930136
2,0.0625,0.34,0.085,-0.14361867,-0.165,0.585454545,0.472286882,-1.223147415,-3.960768964,-0.003621763,2.038806604,0.6000018,-0.03,-0.01,-0.07,-0.26,-0.31,-1.471421325
2,0.189225,0.085,-0.64,-0.145862557,-0.205,0.418636364,0.7497645,0.013139821,-2.997205191,0,0.406504625,0,-0.03,-0.01,-0.07,-0.26,-0.31,-2.954855666
2,0.3249,0.35,0.095,-0.017308291,-0.475,0.275,0.689153367,-1.948862717,-2.718288252,-2.812174219,0.202839826,-0.598804184,-0.03,-0.01,-0.07,-0.26,-0.31,-3.914023604
2,0.0121,0.177,-0.535,-0.175926431,-0.425,0.415,0.740258856,1.627047753,-1.921725339,-5.687573609,0.201816416,-1.082155174,0.05,-0.03,-0.02,-0.04,-0.23,-7.662308746
2,0.697225,0.179,-0.885,0.437335539,-0.05,-0.265,0.691868431,0.353771442,0.085439891,-5.296744239,-0.199401861,-0.588814263,0.05,-0.03,-0.02,-0.04,-0.23,-6.125276885
2,0.245025,0.189,-0.53,0.129400545,-0.035,0.18,0.582520436,-1.38328001,-1.08696823,-3.031420724,0.199800266,0.297177039,0.05,-0.03,-0.02,-0.04,-0.23,-4.813098871
2,0.133225,0.067,-0.49,0.058080965,-0.125,0.345,0.619464772,-0.196493724,-0.429460257,-2.429667662,0.400000533,0.199401861,0.05,-0.03,-0.02,-0.04,-0.23,-3.429766828
2,0.001225,0.06,-0.33,-0.0389529,-0.295,0.51,0.68783768,0.015230639,-0.323588535,-2.012535564,1.201215645,0.198609797,0.05,-0.03,-0.02,-0.04,-0.23,-4.396603851
2,0.015625,-0.006,-0.065,0.01739782,-0.19,0.15,0.519918256,2.919023362,1.233157916,-0.605220381,2.204498092,0.398804118,0.05,-0.03,-0.02,-0.04,-0.23,-3.999888428
2,0.030625,0.02,-0.105,-0.040537174,-0.28,0.47,0.555570261,2.14660762,4.460549513,-0.003578561,0.804024432,0.596423239,0.05,-0.03,-0.02,-0.04,-0.23,-1.691317841
2,0.3844,0.2,0.34,-0.053812768,-0.28,0.51,0.280949786,1.90196409,2.018001746,1.295483987,0.808085205,1.295483987,0.05,-0.03,-0.02,-0.04,-0.23,-0.324236336
2,0.0961,0.15,0.14,0.114285714,-0.17,-0.075,0.241428571,-0.353164975,1.14885507,1.098056345,0.706716722,0.49925216,0.05,-0.03,-0.02,-0.04,-0.23,0.568454266
2,0.416025,0.242,0.455,0.212142857,-0.19,-0.255,0.215714286,0.272266248,-0.358693252,-1.592073429,1.112808651,-1.592073429,0.05,-0.03,-0.02,-0.04,-0.23,1.374878586
2,1.5376,0.265,0.905,0.195714286,-0.335,0.635,0.383571429,-0.243002868,-2.354643483,-0.402731255,1.01215439,-0.995033085,0.05,-0.03,-0.02,-0.04,-0.23,4.430238678
2,5.4756,0.545,2.145,0.302142857,-0.195,0.06,0.120714286,0.392174808,-2.922945565,-1.112924332,0.200000067,-2.000066671,-0.11,0.16,-0.02,-0.12,-0.38,11.70351847
2,0.075625,0.315,-0.07,-0.138095238,0.205,-0.065,-0.352142857,-2.582479947,9.972630019,2.212980063,0.790517951,-0.513084758,-0.09,0.06,-0.03,-0.12,0.17,-9.230957505
2,0.0361,0.24,0.595,0.840618429,0.405,-0.181565657,-0.787131519,-1.636474252,22.40900013,-35.76999426,-7.004028729,-22.31435513,-0.22,-0.01,0,-0.65,0.02,-13.81998249
2,0.009025,0.096,0.375,0.648178284,0.47,0.018578644,-0.690025915,-1.408757592,27.94856914,-29.59808753,-4.225980929,-20.06706955,-1.28,-0.1,0,-2.13,-0.13,-22.02234344
2,4.00E-04,0.37,0.48,0.349606856,0.5,-0.296421356,-0.762883058,-2.254731524,35.28085645,-25.94056327,-0.827917207,-19.72844295,-1.28,-0.1,0,-2.13,-0.13,-24.97525467
2,0.1444,-0.37,-0.07,0.394509232,0.31,0.55031746,-0.19026563,-0.891629435,-18.29789613,15.3693965,6.262717747,-1.32048643,-0.64,0.03,-0.01,-1.45,-0.12,-2.998462531
2,0.00148225,-0.18425,0.505,0.421440852,0.4665,-0.162966089,-0.691933754,-0.632740729,-21.30014019,15.74642532,6.92278615,-0.408580752,-0.64,0.03,-0.01,-1.45,-0.12,-3.419297369
2,0.5329,-0.1,-0.065,-0.514285714,0.665,-0.07,-0.516428571,0.396399626,-5.675276597,4.998350573,4.265271995,2.247285585,0.17,0.06,0,-0.07,-0.01,-0.21017295
2,0.286225,0.005,0.18,-0.266103896,0.715,-0.181363636,-0.706428571,2.027127566,-5.695353079,4.883152766,4.242071588,2.341073837,0.17,0.06,0,-0.07,-0.01,1.178558551
2,1.1881,-0.535,-0.275,-0.411428571,0.815,0.505,-0.432142857,0.17935678,-1.336642596,0.702005928,5.244647537,1.210912879,0.17,0.06,0,-0.07,-0.01,0.436902021
2,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,0.17,0.06,0,-0.07,-0.01,-2.607665669
2,0.0961,0.15,0.14,0.114285714,-0.17,-0.075,0.241428571,-0.353164975,1.14885507,1.098056345,0.706716722,0.49925216,0.46,-0.18,0,-0.4,0.02,4.876957951
2,0.416025,0.242,0.455,0.212142857,-0.19,-0.255,0.215714286,0.272266248,-0.358693252,-1.592073429,1.112808651,-1.592073429,0.46,-0.18,0,-0.4,0.02,4.729694414
2,1.5376,0.265,0.905,0.195714286,-0.335,0.635,0.383571429,-0.243002868,-2.354643483,-0.402731255,1.01215439,-0.995033085,0.46,-0.18,0,-0.4,0.02,5.845041534
2,3.900625,0.433,1.8,0.130714286,-0.175,1.65,0.243571429,0.72676941,-3.523237286,-0.312289732,0.40241503,-1.394444906,0.46,-0.18,0,-0.4,0.02,10.52315437
2,0.093025,0.485,-0.2075,1.711814648,0.0975,1.071305916,-0.197525915,-0.499914634,-14.3406025,-8.518839409,-12.71551755,-1.035384573,-0.2,0.18,0.13,1.25,1.44,-14.4739507
2,0.0064,0.312619048,0.18,2.012463999,0.26,1.023578644,-0.488597344,-0.26679464,-11.53434202,-16.06744751,-12.91008606,-6.748069821,-0.2,0.18,0.13,1.25,1.44,-8.613591414
2,2.0736,-0.79,-0.47,-0.11974026,0.97,0.055909091,-0.901428571,0.341802422,1.137443824,-1.628628333,4.940573821,-1.324522675,0.12,-0.21,0.02,0.31,-0.24,2.969670473
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,0.12,-0.21,0.02,0.31,-0.24,0.904474097
2,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,-0.29,-0.08,0.01,-0.08,-0.16,4.677638798
2,0.119025,-0.485,0.095,0.155584416,-0.25,-0.211168831,0.095714286,-0.601394104,0.717528436,-1.118568189,1.990636712,0.10095912,-0.29,-0.08,0.01,-0.08,-0.16,5.382998711
2,2.0736,-0.29,1.14,0.515844156,-0.3,-0.159545455,0.042857143,-1.062104759,2.366048666,-1.210912879,2.370023347,0,-0.29,-0.08,0.01,-0.08,-0.16,4.54251445
2,0.7921,-0.005,0.48,0.603165363,-0.41,-0.427272727,0.3816232,0.010604513,3.521005752,4.024986036,2.658643299,3.413986172,-0.29,-0.08,0.01,-0.08,-0.16,0.756230511
2,1.755625,-0.108,0.835,0.439363035,-0.49,-0.159545455,0.227672246,-0.257482433,1.913527391,5.662704,2.756682983,4.839654086,-0.29,-0.08,0.01,-0.08,-0.16,0.591221905
2,5.040025,0.259,1.19,-0.543476238,-1.055,1.216818182,0.436946283,0.284446686,-0.570613796,7.082168349,3.562717764,5.237853777,-0.29,-0.08,0.01,-0.08,-0.16,-1.714971554
2,4.305625,0.376,0.915,-0.267270604,-1.16,0.847727273,0.715274426,0.128146936,-1.613862067,6.032452652,2.930982925,4.707929977,-0.29,-0.08,0.01,-0.08,-0.16,-1.154604198
2,3.258025,0.478,0.775,-0.000966202,-1.03,0.357575758,0.662479564,-0.036677158,-1.334984259,4.450486124,3.355678353,3.328597763,-0.29,-0.08,0.01,-0.08,-0.16,-1.911836654
2,0.81,-0.3433,-0.87,0.01047619,0.03,-0.975,-0.034285714,-1.099048003,-2.862394565,-0.755744733,1.559485796,-2.188727289,0.1,0.03,0,-0.06,0.04,9.27970813
2,0.2601,-0.24,-0.615,0.022380952,-0.105,-0.01,0.183571429,-1.029525644,-3.577856261,-2.62196823,1.174181788,-3.135052988,0.1,0.03,0,-0.06,0.04,8.019280826
2,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,-0.01,0.03,-0.01,-0.05,-12.5,-70.31229911
2,0.119025,-0.485,0.095,0.155584416,-0.25,-0.211168831,0.095714286,-0.601394104,0.717528436,-1.118568189,1.990636712,0.10095912,-0.01,0.03,-0.01,-0.05,-12.5,-69.95615631
2,1.334025,-0.5,0.945,0.499480519,-0.21,-0.256818182,-0.087142857,-1.012630862,2.824230299,-0.819164666,1.97614335,0.603623563,-0.01,0.03,-0.01,-0.05,-12.5,-68.6376503
2,2.0736,-0.29,1.14,0.515844156,-0.3,-0.159545455,0.042857143,-1.062104759,2.366048666,-1.210912879,2.370023347,0,-0.01,0.03,-0.01,-0.05,-12.5,-63.88728461
2,1.0816,-0.28,0.65,0.380490109,-0.39,0.293636364,0.295846633,1.877935269,5.015282774,2.213370035,2.051353983,2.213370035,-0.01,0.03,-0.01,-0.05,-12.5,-59.70823878
2,2.325625,-8.88E-16,1.07,0.48040695,-0.455,-0.246818182,0.222598287,1.290457048,1.528827838,5.01441696,2.144033124,4.605418435,-0.01,0.03,-0.01,-0.05,-12.5,-27.96359504
2,5.040025,0.259,1.19,-0.543476238,-1.055,1.216818182,0.436946283,0.284446686,-0.570613796,7.082168349,3.562717764,5.237853777,-0.01,0.03,-0.01,-0.05,-12.5,-22.05883721
2,4.305625,0.376,0.915,-0.267270604,-1.16,0.847727273,0.715274426,0.128146936,-1.613862067,6.032452652,2.930982925,4.707929977,-0.01,0.03,-0.01,-0.05,-12.5,-16.08578532
2,3.258025,0.478,0.775,-0.000966202,-1.03,0.357575758,0.662479564,-0.036677158,-1.334984259,4.450486124,3.355678353,3.328597763,-0.01,0.03,-0.01,-0.05,-12.5,-16.49892786
2,5.3361,0.505,1.525,0.192092195,-0.785,0.007272727,0.336249513,0.732778118,-2.564947951,4.053305195,3.673882565,2.629069523,-0.01,0.03,-0.01,-0.05,-12.5,-7.677324345
2,1.2996,-0.683,-0.235,-0.198961039,0.905,0.688636364,-0.510714286,-0.55164517,-3.604472933,-0.509528521,5.978300716,-0.610999864,-0.06,-0.06,-0.02,-0.57,-0.04,-2.736880547
2,2.387025,-0.67,-0.77,-0.302857143,0.775,0.805,-0.289285714,-0.963465784,0.176880277,-0.001665986,4.647087438,-0.408998525,-0.06,-0.06,-0.02,-0.57,-0.04,-4.957577452
2,2.0736,-0.79,-0.47,-0.11974026,0.97,0.055909091,-0.901428571,0.341802422,1.137443824,-1.628628333,4.940573821,-1.324522675,-0.06,-0.06,-0.02,-0.57,-0.04,-4.205285851
2,1.9044,-0.843,-0.655,-0.095252525,0.725,0.141060606,-0.625,-0.286735999,2.073228414,-2.141265179,3.579329461,-1.12188836,-0.44,0,-0.02,-1.16,-0.03,-3.154521639
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,-0.44,0,-0.02,-1.16,-0.03,-2.549185208
2,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,-0.44,0,-0.02,-1.16,-0.03,-2.303142094
2,2.0736,-0.29,1.14,0.515844156,-0.3,-0.159545455,0.042857143,-1.062104759,2.366048666,-1.210912879,2.370023347,0,-0.44,0,-0.02,-1.16,-0.03,-0.171815923
2,1.0816,-0.28,0.65,0.380490109,-0.39,0.293636364,0.295846633,1.877935269,5.015282774,2.213370035,2.051353983,2.213370035,-0.44,0,-0.02,-1.16,-0.03,0.786748323
2,0.7921,-0.005,0.48,0.603165363,-0.41,-0.427272727,0.3816232,0.010604513,3.521005752,4.024986036,2.658643299,3.413986172,-0.44,0,-0.02,-1.16,-0.03,0.889868976
2,1.755625,-0.108,0.835,0.439363035,-0.49,-0.159545455,0.227672246,-0.257482433,1.913527391,5.662704,2.756682983,4.839654086,-0.44,0,-0.02,-1.16,-0.03,2.204405834
2,2.325625,-8.88E-16,1.07,0.48040695,-0.455,-0.246818182,0.222598287,1.290457048,1.528827838,5.01441696,2.144033124,4.605418435,-0.44,0,-0.02,-1.16,-0.03,2.34692041
2,5.040025,0.259,1.19,-0.543476238,-1.055,1.216818182,0.436946283,0.284446686,-0.570613796,7.082168349,3.562717764,5.237853777,-0.44,0,-0.02,-1.16,-0.03,3.419443186
2,1.5376,0.265,0.905,0.195714286,-0.335,0.635,0.383571429,-0.243002868,-2.354643483,-0.402731255,1.01215439,-0.995033085,-0.19,-0.08,-0.05,-0.21,0.02,5.747563047
2,5.4756,0.545,2.145,0.302142857,-0.195,0.06,0.120714286,0.392174808,-2.922945565,-1.112924332,0.200000067,-2.000066671,-0.19,-0.08,-0.05,-0.21,0.02,9.574327348
2,1.030225,0.313,1.12,0.132857143,0.105,-0.405,-0.130714286,1.847677519,-1.680107144,-2.925466682,0.597016699,-2.726064821,1.29,-0.13,0.12,1.2,-0.18,14.61480287
2,5.3361,0.505,1.525,0.192092195,-0.785,0.007272727,0.336249513,0.732778118,-2.564947951,4.053305195,3.673882565,2.629069523,-0.06,0.39,-0.04,-0.07,39.86,0.087125139
2,1.0609,0.325,0.725,0.011030822,-0.305,0.384415584,0.306448034,0.722692616,-0.587555214,3.222276321,3.692727259,2.211145361,-0.06,0.39,-0.04,-0.07,39.86,1.96010678
2,0.354025,0.375,0.415,-0.026099119,-0.18,0.50525974,0.281510315,1.264570314,-0.89289271,0.903065378,2.357874482,1.004024499,-0.06,0.39,-0.04,-0.07,39.86,-10.77235536
2,0.0625,0.34,0.085,-0.14361867,-0.165,0.585454545,0.472286882,-1.223147415,-3.960768964,-0.003621763,2.038806604,0.6000018,-0.06,0.39,-0.04,-0.07,39.86,-13.52038396
2,0.3249,0.35,0.095,-0.017308291,-0.475,0.275,0.689153367,-1.948862717,-2.718288252,-2.812174219,0.202839826,-0.598804184,-0.06,0.39,-0.04,-0.07,39.86,-12.89324964
2,0.01,0.238,-0.36,-0.389529,-0.46,0.84,0.6283768,0.048009294,-2.720093331,-3.413986172,-0.810541418,0,-0.06,0.39,-0.04,-0.07,39.86,-17.1876382
2,0.4489,0.188,-0.84,-0.244233165,-0.17,0.245,0.566613468,0.52866353,-2.79045277,-5.431955916,-1.01215439,-0.59230183,0.08,-0.48,0.04,0.06,53.31,-17.91816465
2,0.0121,0.177,-0.535,-0.175926431,-0.425,0.415,0.740258856,1.627047753,-1.921725339,-5.687573609,0.201816416,-1.082155174,0.08,-0.48,0.04,0.06,53.31,-20.45515842
2,0.697225,0.179,-0.885,0.437335539,-0.05,-0.265,0.691868431,0.353771442,0.085439891,-5.296744239,-0.199401861,-0.588814263,0.08,-0.48,0.04,0.06,53.31,-25.08321399
2,0.245025,0.189,-0.53,0.129400545,-0.035,0.18,0.582520436,-1.38328001,-1.08696823,-3.031420724,0.199800266,0.297177039,0.08,-0.48,0.04,0.06,53.31,-20.81676945
2,0.015625,-0.006,-0.065,0.01739782,-0.19,0.15,0.519918256,2.919023362,1.233157916,-0.605220381,2.204498092,0.398804118,0.08,-0.48,0.04,0.06,53.31,-10.7672415
2,0.030625,0.02,-0.105,-0.040537174,-0.28,0.47,0.555570261,2.14660762,4.460549513,-0.003578561,0.804024432,0.596423239,0.08,-0.48,0.04,0.06,53.31,-7.060995951
2,0.009025,0.175,0.37,0.231666667,0.465,-0.2,-0.79,-1.475300174,4.61084913,5.101447042,0.09789526,0.828162083,-0.16,0.14,0.05,0.12,-13.57,-6.583513545
2,0.1521,0.175,0.715,0.366666667,0.325,-0.565,-0.69,-2.169874606,6.999162792,4.303506194,0.293398743,0.208768343,-0.16,0.14,0.05,0.12,-13.57,-9.773095177
2,0.1024,0.1,0.1,0.039285714,0.42,-0.3,-0.718571429,-2.733480735,3.768940158,2.330104607,0.780491767,-0.621763661,-0.12,-0.5,0.13,1.38,4.86,-13.49408969
2,0.429025,-0.212,-0.56,0.043571429,0.095,-0.805,-0.222142857,-1.92507489,-1.699600592,-0.859573484,2.232018909,-2.384768276,-0.12,-0.5,0.13,1.38,4.86,-9.583024465
2,0.81,-0.3433,-0.87,0.01047619,0.03,-0.975,-0.034285714,-1.099048003,-2.862394565,-0.755744733,1.559485796,-2.188727289,-0.12,-0.5,0.13,1.38,4.86,-6.740288932
2,0.2601,-0.24,-0.615,0.022380952,-0.105,-0.01,0.183571429,-1.029525644,-3.577856261,-2.62196823,1.174181788,-3.135052988,-0.12,-0.5,0.13,1.38,4.86,-7.103433299
2,0.0064,0.312619048,0.18,2.012463999,0.26,1.023578644,-0.488597344,-0.26679464,-11.53434202,-16.06744751,-12.91008606,-6.748069821,-0.05,0.22,0,-0.69,-0.25,8.706243649
2,2.387025,-0.67,-0.77,-0.302857143,0.775,0.805,-0.289285714,-0.963465784,0.176880277,-0.001665986,4.647087438,-0.408998525,-4.55,-0.42,0,-0.04,-0.27,-2.485312328
2,0.342225,0.725714286,0.58625,-0.643297995,0.00125,-1.780533911,-0.61210196,0.206625457,-0.887378526,6.009382847,3.157584046,9.31937769,0.26,0,0.02,0.34,-0.31,7.062039117
2,0.03705625,0.592833333,0.1475,-0.210485467,0.34,-0.505429293,-0.503560091,0.435064471,-4.49903167,6.12930644,1.413835405,10.54524232,0.26,0,0.02,0.34,-0.31,13.80076637
2,1.600225,0.117666667,-1.05125,-0.235300822,0.21375,0.77508658,0.234043975,0.199608242,-5.47843364,5.164759463,0.328048408,11.2613494,0.26,0,0.02,0.34,-0.31,13.3739455
2,0.469225,0.719942396,-0.6975,0.103243219,-0.0125,0.326305916,0.129616942,-0.504242285,-7.960009731,7.527480775,-1.645676196,12.5752813,0.26,0,0.02,0.34,-0.31,13.17272388
2,0.172225,0.771612903,-0.29,0.544124923,0.125,0.330707071,-0.161417234,-0.620797547,-13.00180443,8.88607959,-3.761505395,13.45563913,0.26,0,0.02,0.34,-0.31,13.89666451
2,0.35700625,0.7915,-0.43725,0.873697765,0.16025,0.797896825,-0.093133058,0.138536543,-12.71750477,3.552226143,-5.805201191,9.53101798,0.26,0,0.02,0.34,-0.31,13.71131827
2,0.030625,0.515,0.395,0.281684778,0.57,-0.159148629,-0.744311629,0.61087509,37.72048233,-17.80625347,2.498642778,-16.68988293,0.18,-0.02,-0.02,-0.24,-0.51,-19.61984314
2,0.4489,0.42275,-0.045,-0.010550402,0.625,0.224343434,-0.515702948,0.572220396,37.66543497,-15.1196215,2.981735505,-16.15500607,0.18,-0.02,-0.02,-0.24,-0.51,-17.6621674
2,0.6084,0.345,-0.31,-0.187536001,0.47,0.223578644,-0.298597344,1.321617697,34.18767418,-12.26459916,4.048171792,-15.03533918,0.18,-0.02,-0.02,-0.24,-0.51,-17.55507899
2,0.680625,0.535,-0.45,0.105061401,0.375,0.497669553,-0.177883058,0.89914831,30.95305332,-5.895251659,5.342516667,-12.64332148,-0.21,0.06,-0.02,-0.38,0.05,-20.00451253
2,1.288225,0.435,-0.63,-0.058186236,0.505,0.381291486,-0.305032394,2.889610311,30.69169377,1.179741992,5.810763081,-9.105996552,-0.21,0.06,-0.02,-0.38,0.05,-16.3016623
2,0.6241,0.15,-0.485,0.306679035,0.305,0.504090909,-0.176020408,2.722639524,24.18976755,6.962679823,6.307861078,-6.662600648,-0.21,0.06,-0.02,-0.38,0.05,-13.01336356
2,0.8281,0.105,-0.5,0.333752098,0.41,0.634617605,-0.22915128,2.034770128,18.41186309,12.2081934,6.400288199,-5.053080865,-0.21,0.06,-0.02,-0.38,0.05,-13.98835895
2,0.1681,-0.17,-0.395,0.43464617,0.015,0.950887446,0.279071914,2.536816069,9.346241446,16.95041224,6.590619858,-3.197075488,-0.21,0.06,-0.02,-0.38,0.05,-12.07665787
2,0.0081,0.085,0.06,0.465178019,0.15,0.259574315,-0.192027859,2.442790612,0.182495965,20.40378922,6.891225558,-1.910565908,-0.21,0.06,-0.02,-0.38,0.05,-9.757344188
2,0.0324,-0.01,0.23,0.468689814,0.05,0.005266955,-0.212941367,0.756958884,-4.6798782,16.84098332,6.386383316,-3.226086222,-0.21,0.06,-0.02,-0.38,0.05,-10.17926743
2,0.00148225,-0.18425,0.505,0.421440852,0.4665,-0.162966089,-0.691933754,-0.632740729,-21.30014019,15.74642532,6.92278615,-0.408580752,-0.21,0.06,-0.02,-0.38,0.05,-5.651846904
2,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,-0.28,0.08,0.01,0.48,4.21,0.557899207
2,1.2996,-0.683,-0.235,-0.198961039,0.905,0.688636364,-0.510714286,-0.55164517,-3.604472933,-0.509528521,5.978300716,-0.610999864,-0.28,0.08,0.01,0.48,4.21,-0.33917376
2,1.476225,-0.505,-0.465,-0.105584416,0.75,0.740454545,-0.364285714,-0.576002978,0.080928368,0.297695388,5.205636196,-0.823049914,-0.28,0.08,0.01,0.48,4.21,-0.047885021
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,-0.28,0.08,0.01,0.48,4.21,6.612464279
2,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,-0.28,0.08,0.01,0.48,4.21,5.253358776
2,0.119025,-0.485,0.095,0.155584416,-0.25,-0.211168831,0.095714286,-0.601394104,0.717528436,-1.118568189,1.990636712,0.10095912,-0.28,0.08,0.01,0.48,4.21,6.302881489
2,1.334025,-0.5,0.945,0.499480519,-0.21,-0.256818182,-0.087142857,-1.012630862,2.824230299,-0.819164666,1.97614335,0.603623563,-0.28,0.08,0.01,0.48,4.21,8.873928077
2,1.0816,-0.28,0.65,0.380490109,-0.39,0.293636364,0.295846633,1.877935269,5.015282774,2.213370035,2.051353983,2.213370035,0.15,0.02,0.02,-0.02,5.24,4.744439861
2,0.7921,-0.005,0.48,0.603165363,-0.41,-0.427272727,0.3816232,0.010604513,3.521005752,4.024986036,2.658643299,3.413986172,0.15,0.02,0.02,-0.02,5.24,4.699686463
2,1.755625,-0.108,0.835,0.439363035,-0.49,-0.159545455,0.227672246,-0.257482433,1.913527391,5.662704,2.756682983,4.839654086,0.15,0.02,0.02,-0.02,5.24,4.717963205
2,5.040025,0.259,1.19,-0.543476238,-1.055,1.216818182,0.436946283,0.284446686,-0.570613796,7.082168349,3.562717764,5.237853777,0.15,0.02,0.02,-0.02,5.24,1.914749748
2,4.305625,0.376,0.915,-0.267270604,-1.16,0.847727273,0.715274426,0.128146936,-1.613862067,6.032452652,2.930982925,4.707929977,0.15,0.02,0.02,-0.02,5.24,-1.896758934
2,3.258025,0.478,0.775,-0.000966202,-1.03,0.357575758,0.662479564,-0.036677158,-1.334984259,4.450486124,3.355678353,3.328597763,0.15,0.02,0.02,-0.02,5.24,-1.605138622
2,0.354025,0.375,0.415,-0.026099119,-0.18,0.50525974,0.281510315,1.264570314,-0.89289271,0.903065378,2.357874482,1.004024499,0.15,0.02,0.02,-0.02,5.24,-2.820983354
2,0.189225,0.085,-0.64,-0.145862557,-0.205,0.418636364,0.7497645,0.013139821,-2.997205191,0,0.406504625,0,0.15,0.02,0.02,-0.02,5.24,-9.018438695
2,0.3249,0.35,0.095,-0.017308291,-0.475,0.275,0.689153367,-1.948862717,-2.718288252,-2.812174219,0.202839826,-0.598804184,0.08,-0.03,-0.02,-0.27,0.32,-8.05048062
2,0.01,0.238,-0.36,-0.389529,-0.46,0.84,0.6283768,0.048009294,-2.720093331,-3.413986172,-0.810541418,0,0.08,-0.03,-0.02,-0.27,0.32,-8.472737555
2,0.4489,0.188,-0.84,-0.244233165,-0.17,0.245,0.566613468,0.52866353,-2.79045277,-5.431955916,-1.01215439,-0.59230183,0.08,-0.03,-0.02,-0.27,0.32,-1.165496977
2,0.697225,0.179,-0.885,0.437335539,-0.05,-0.265,0.691868431,0.353771442,0.085439891,-5.296744239,-0.199401861,-0.588814263,0.08,-0.03,-0.02,-0.27,0.32,3.199662999
2,0.133225,0.067,-0.49,0.058080965,-0.125,0.345,0.619464772,-0.196493724,-0.429460257,-2.429667662,0.400000533,0.199401861,0.08,-0.03,-0.02,-0.27,0.32,5.857717078
2,0.001225,0.06,-0.33,-0.0389529,-0.295,0.51,0.68783768,0.015230639,-0.323588535,-2.012535564,1.201215645,0.198609797,0.08,-0.03,-0.02,-0.27,0.32,8.879579479
2,0.015625,-0.006,-0.065,0.01739782,-0.19,0.15,0.519918256,2.919023362,1.233157916,-0.605220381,2.204498092,0.398804118,0.08,-0.03,-0.02,-0.27,0.32,9.693550692
2,0.030625,0.02,-0.105,-0.040537174,-0.28,0.47,0.555570261,2.14660762,4.460549513,-0.003578561,0.804024432,0.596423239,0.08,-0.03,-0.02,-0.27,0.32,16.28366247
2,0.3844,0.2,0.34,-0.053812768,-0.28,0.51,0.280949786,1.90196409,2.018001746,1.295483987,0.808085205,1.295483987,0.08,-0.03,-0.02,-0.27,0.32,18.01950705
2,0.0961,0.15,0.14,0.114285714,-0.17,-0.075,0.241428571,-0.353164975,1.14885507,1.098056345,0.706716722,0.49925216,-0.1,0.04,-0.01,-0.27,-4.03,19.57863723
