Flags,d.Liquidity,d.Y_10,d.Slo_(10-2),(d.Y_10) ^2,d.(S-Y)_10,(d.Y_10) ^3,d.Y_2,d.Y_5,d.Y_max,d.Slo_(5-2),d.Slo_(max-2),d.Slo_(max-10),d.Cur(DL),d.Lev(VDM),d.Slo(VDM),d.Cur(VDM),d.VolSkew,d.Leading,d.Coincident,d.Lagging,Leading,Coincident,Lagging,d.AC,d.CR,d.DA,d.DE,d.IC,d.LF,d.LTL,d.R,d.I,d.(R-I),d.(R-M),d.RVol,d.(R-I)Vol,d.(RVol-MVol)
-1,-6.098062243,-0.375,0.2,0.140625,0.22,-0.052734375,-0.175,-0.388095238,-0.3,-0.213095238,-0.125,0.075,0.15,-0.256857143,0.175,-0.037142857,0.241208909,9.972630019,0.193501252,2.212980063,5.960055619,0.790517951,-0.513084758,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,35.86428281,11.50633682,24.35794599,30.14002163,-20.57762474,-18.55099638,-19.40137378
-1,-6.724590461,-0.62,-0.17,0.3844,0.257,-0.238328,-0.79,-0.785,-0.48,0.005,0.31,0.14,-0.56,-0.25,0.08,-0.23,-0.764956337,11.85619063,-0.595629653,3.63665879,7.138808221,0.197238723,0.102722146,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,8.165431157,20.19444633,-12.02901517,0.154332514,-21.25455658,-19.2441199,-17.44460637
-1,-7.51297049,-0.28,-0.08,0.0784,0.22,-0.021952,-0.36,-0.463333333,-0.155,-0.103333333,0.205,0.125,0.135,0.089,-0.42,-0.235,-1.784107886,9.595740135,0.095655833,4.360055317,5.579135963,0.589972213,1.124181487,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,1.418872425,-0.467702826,1.886575251,3.816822085,-19.39235727,-17.59844737,-14.85648725
-1,-7.515051998,-0.275,-0.095,0.075625,0.315,-0.020796875,-0.37,-0.508095238,-0.07,-0.138095238,0.3,0.205,-0.065,0.255142857,-0.33,-0.352142857,-2.582479947,9.228455472,-1.195597108,2.602051441,4.320109241,0.393314175,-0.92832023,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,4.609407661,8.711523434,-4.102115773,0.164049981,-18.5298833,-16.3033288,-13.9514113
-1,-7.666071139,-0.785,0.19,0.616225,0.335,-0.483736625,-0.595,-0.865714286,-0.315,-0.270714286,0.28,0.47,0.095,0.195571429,-0.185,-0.528571429,-2.066267007,6.841713396,-2.875851671,5.490879578,3.420856698,-0.09789526,0.621763661,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,-12.39152227,6.718052832,-19.1095751,-7.084205112,-17.24093318,-15.2478888,-11.9859731
-1,-5.982709464,-0.04,0.085,0.0016,0.26,-6.4E-05,0.045,-0.149761905,0.26,-0.194761905,0.215,0.3,1.07,0.658142857,-1.2,-0.377142857,0.387984921,4.61084913,-2.582165891,5.101447042,2.602749524,0.09789526,0.828162083,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,-18.55306877,9.760691966,-28.31376074,-17.70712912,-17.46817632,-17.21417829,-10.01202781
-1,-5.119363395,-0.03,-0.335,0.0009,0.245,-2.7E-05,-0.365,-0.229761905,0.515,0.135238095,0.88,0.545,0.325,1.197142857,-1.54,-0.682142857,0.387984921,6.999162792,-2.386662407,4.303506194,5.675988271,0.293398743,0.208768343,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,-12.81284975,13.18031941,-25.99316916,-19.47134223,-15.00670652,-14.88627423,-7.976854395
-1,-5.637592291,-0.51,-0.35,0.2601,0.1517,-0.132651,-0.86,-0.866666667,0.115,-0.006666667,0.975,0.625,-0.5225,1.116,-0.8025,-1.025,-2.025213935,4.351888006,-1.709102624,4.184666057,4.656611452,1.071612788,-0.419727794,0.07,-0.9,-0.49,-4.12,2.55,-0.28,-29.42,-12.48294696,17.63100223,-30.11394919,-16.03135813,-13.08911744,-11.58544711,-7.149404407
-1,-5.419847328,-0.095,-0.615,0.009025,0.175,-0.000857375,-0.71,-0.478333333,0.37,0.231666667,1.08,0.465,-0.2,1.145,-1.495,-0.79,-1.475300174,3.768940158,-1.698564291,2.330104607,5.184535081,0.780491767,-0.621763661,-0.1,0.51,-0.11,-0.21,0.99,-0.08,19.26,-5.589915855,8.411356006,-14.00127186,-11.26032974,-21.6708502,-20.65776035,-16.03046494
-1,-8.060526699,0.39,-0.79,0.1521,0.175,0.059319,-0.4,-0.033333333,0.715,0.366666667,1.115,0.325,-0.565,1.399,-1.34,-0.69,-2.169874606,1.35178689,-0.320923206,0.895210906,4.149172094,1.461302185,-1.35207468,-0.1,0.51,-0.11,-0.21,0.99,-0.08,19.26,-11.09857553,22.22414302,-33.32271855,-38.166767,-19.70665586,-18.73515418,-13.68237029
0,-2.665059596,0.28,-0.22,0.0784,0.3017,0.021952,0.06,0.012380952,0.555,-0.047619048,0.495,0.275,0.365,1.168428571,-1.08,-0.556428571,-2.952225324,-1.699600592,0.749045612,-0.859573484,2.873760977,2.232018909,-2.384768276,-0.1,0.51,-0.11,-0.21,0.99,-0.08,19.26,-19.6469527,21.41692071,-41.06387341,-45.33162572,-17.45654305,-17.18645392,-10.81572651
0,1.565407772,-0.32,-0.315,0.1024,0.1,-0.032768,-0.635,-0.595714286,0.1,0.039285714,0.735,0.42,-0.3,0.872571429,-0.75,-0.718571429,-2.733480735,-2.862394565,0.770527068,-0.755744733,2.29236399,1.559485796,-2.188727289,-0.1,0.51,-0.11,-0.21,0.99,-0.08,19.26,-42.98194857,18.06641333,-61.0483619,-65.21110762,-12.69875613,-12.72703151,-5.682669529
0,-0.440399295,-0.355,-0.42,0.126025,-0.1283,-0.044738875,-0.775,-0.613333333,-0.015,0.161666667,0.76,0.34,-0.52,0.637,-0.66,-0.595,-2.026014284,-3.577856261,0.383663837,-2.62196823,2.382199357,1.174181788,-3.135052988,-0.1,0.51,-0.11,-0.21,0.99,-0.08,19.26,-54.99354753,14.18415068,-69.17769821,-64.44280159,-11.73344678,-12.44903016,-5.592079528
0,9.797416324,0.585,-0.120266955,0.342225,0.725714286,0.200201625,0.464733045,-0.17856495,0.58625,-0.643297995,0.121516955,0.00125,-1.780533911,1.18897696,1.53875,-0.61210196,0.206625457,-5.47843364,-5.420012585,5.164759463,-7.565795955,0.328048408,11.2613494,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,-46.3543625,-35.26971829,-11.08464421,4.245834964,12.48021392,14.86172379,3.391597592
0,12.73142055,1.025,-0.522229437,1.050625,1.358190476,1.076890625,0.502770563,-0.050971817,0.88625,-0.55374238,0.383479437,-0.13875,-2.244458874,1.627102454,1.33875,-0.722027454,-0.434188182,-7.960009731,-7.355116966,7.527480775,-10.42927099,-1.645676196,12.5752813,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,-61.43096663,-66.59890051,5.167933882,7.660132801,17.75787537,19.38054275,3.132527723
0,24.09666961,-0.1925,0.006035354,0.03705625,0.592833333,-0.007133328,-0.186464646,-0.396950113,0.1475,-0.210485467,0.333964646,0.34,-0.505429293,0.634110091,0.1775,-0.503560091,0.435064471,-13.00180443,-8.656809783,8.88607959,-14.52419349,-3.761505395,13.45563913,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,-37.59041914,-46.22010518,8.629686037,18.57423701,21.55120359,27.10559666,3.957382133
0,10.93288438,-1.265,0.79504329,1.600225,0.117666667,-2.024284625,-0.46995671,-0.705257532,-1.05125,-0.235300822,-0.58129329,0.21375,0.77508658,-1.270743975,0.60125,0.234043975,0.199608242,-12.71750477,-10.12720349,3.552226143,-15.5128675,-5.805201191,9.53101798,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,-14.4642702,-32.35024709,17.88597689,30.48855901,23.62340719,26.77664435,4.95442878
0,8.326442993,-0.685,0.043152958,0.469225,0.719942396,-0.321419125,-0.641847042,-0.538603822,-0.6975,0.103243219,-0.055652958,-0.0125,0.326305916,-0.804616942,-0.2275,0.129616942,-0.504242285,-14.88884837,-12.31027021,-1.638624813,-17.20332005,-8.681504833,6.212120318,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,-19.66749214,-13.72928037,-5.938211771,18.82546332,24.25120169,27.82981564,7.796067277
0,6.29298108,-0.415,-0.589646465,0.172225,0.771612903,-0.071473375,-1.004646465,-0.460521542,-0.29,0.544124923,0.714646465,0.125,0.330707071,-0.129632766,-1.635,-0.161417234,-0.620797547,-15.85485977,-13.61712327,-7.723269632,-17.10068326,-10.6677014,1.283714676,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,-38.09622455,-38.58531146,0.489086902,33.83398007,26.61321682,27.17841673,11.27741908
0,4.247000363,-0.5975,-0.789801587,0.35700625,0.7915,-0.213311234,-1.387301587,-0.513603822,-0.43725,0.873697765,0.950051587,0.16025,0.797896825,-0.313291942,-2.53775,-0.093133058,0.138536543,-14.99118271,-14.53049849,-5.949598741,-17.28793439,-11.59071139,1.116370546,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,9.465192205,-8.106839229,17.57203143,59.95089567,27.39852564,25.45628477,12.04680456
0,3.933997577,-0.96,-0.818210678,0.9216,0.69,-0.884736,-1.778210678,-0.617175251,-0.90625,1.161035427,0.871960678,0.05375,1.453578644,-1.064884799,-3.14375,0.220509799,-0.297912187,-14.3406025,-16.29701808,-8.518839409,-16.45810221,-12.71551755,-1.035384573,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,27.96187168,0.244281959,27.71758972,84.50522036,27.90715448,24.2562563,11.87701868
0,3.32470064,-1.24,-1.082828283,1.5376,1.008387097,-1.906624,-2.322828283,-0.696235828,-1.269,1.626592455,1.053828283,-0.029,2.144343434,-1.677661338,-4.281,0.464011338,-0.623217427,-11.59353683,-15.15091068,-11.51070211,-14.5730941,-12.54490002,-2.770740015,0.92,0.06,0.05,0.85,-0.16,-161.89,-2.38,38.31669897,13.53970373,24.77699524,91.91360308,29.23141855,24.50332269,12.73669975
0,3.577120662,-1.745,-0.251392496,3.045025,0.953387097,-5.313568625,-1.996392496,-0.841460965,-1.6395,1.154931531,0.356892496,0.1055,2.402215007,-2.244381228,-3.0105,0.617331228,-0.498725641,-11.53434202,-16.0676701,-16.06744751,-13.56241733,-12.91008606,-6.748069821,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,55.25113647,34.28624212,20.96489435,103.8994575,29.01716712,23.75598304,12.31769468
0,5.09105173,-0.305,-1.836847042,0.093025,0.485,-0.028372625,-2.141847042,-0.430032394,-0.2075,1.711814648,1.934347042,0.0975,1.071305916,0.012675915,-4.8425,-0.197525915,-0.499914634,-10.57772528,-14.34779531,-20.1095825,-13.2832043,-12.38694817,-10.28573854,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,67.50512367,20.80246035,46.70266332,83.75498972,21.95562607,17.86470086,6.005715238
0,5.200055372,-0.42,-1.832611833,0.1764,0.515,-0.074088,-2.252611833,-0.464768384,-0.265,1.787843449,1.987611833,0.155,1.264776335,-0.038185293,-5.085,-0.190814707,-0.689043673,-1.857095973,-14.30522227,-24.17052279,-8.2411976,-12.89138686,-13.62528047,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,31.03699585,20.78522821,10.25176764,46.61384074,21.82686397,14.8304197,5.998566667
0,5.969497607,-0.08,-2.298210678,0.0064,0.312619048,-0.000512,-2.378210678,-0.36574668,0.18,2.012463999,2.558210678,0.26,1.023578644,0.710597344,-5.88,-0.488597344,-0.26679464,3.233369874,-11.76577539,-28.52262366,-4.332426081,-11.43772698,-17.26127427,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,62.77998996,24.4977831,38.28220685,37.71638905,13.99245465,10.68479019,3.211709066
0,6.439493814,-0.13,-2.301919192,0.0169,0.022142857,-0.002197,-2.431919192,-0.379092971,0.305,2.052826221,2.736919192,0.435,1.116161616,0.916774376,-6.155,-0.634274376,-1.018014263,12.01744624,-7.863220337,-32.72276903,1.588175255,-9.508896534,-20.14748773,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,79.08102208,70.09061364,8.990408444,17.09515296,4.741217011,1.671251762,4.566442867
0,5.298205598,0.71,-2.671702742,0.5041,0.35,0.357911,-1.961702742,-0.141911241,1.01,1.819791501,2.971702742,0.3,-0.083405483,1.969028993,-5.56,-0.981528993,-1.93386134,22.40900013,-3.242523334,-35.76999426,7.884806635,-7.004028729,-22.31435513,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,76.95033576,53.03694367,23.91339209,21.63732878,-2.351998832,-12.54633778,4.863998188
0,4.453203655,1.72,-3.372756133,2.9584,0.685,5.088448,-1.652756133,0.148539035,2.005,1.801295167,3.657756133,0.285,-1.320512266,3.517168772,-5.71,-1.542168772,-0.946231018,27.94856914,1.579220262,-29.59808753,12.43570163,-4.225980929,-20.06706955,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,67.83608614,55.76300429,12.07308185,12.7047429,-6.00599728,-13.28859928,6.736071824
0,3.950289812,1.11,-2.48010101,1.2321,0.358928571,1.367631,-1.37010101,-0.024807256,1.515,1.345293754,2.88510101,0.405,-0.92020202,2.755845805,-4.445,-1.312845805,-0.177927072,35.28085645,7.853587627,-25.94056327,18.0775364,-0.827917207,-19.72844295,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,88.87692175,62.7034888,26.17343296,33.49349736,-10.63914439,-16.91597112,3.749574444
0,4.102564103,0.19,-1.318282828,0.0361,0.24,0.006859,-1.128282828,-0.287664399,0.595,0.840618429,1.723282828,0.405,-0.181565657,1.332631519,-2.86,-0.787131519,-1.636474252,35.06551015,11.73977837,-17.89640176,17.9648269,1.072076975,-16.61268709,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,127.6415735,91.28759989,36.3539736,41.54540019,-18.37303068,-21.55416371,-2.15131247
0,3.575989783,-0.095,-0.923210678,0.009025,0.096,-0.000857375,-1.018210678,-0.370032394,0.375,0.648178284,1.393210678,0.47,0.018578644,0.961525915,-2.335,-0.690025915,-1.408757592,37.72048233,14.08935417,-17.80625347,20.43254795,2.498642778,-16.68988293,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,86.56424709,70.48586593,16.07838117,13.22852822,-25.58176966,-25.01923585,-5.98321733
0,3.0651341,-0.02,-0.678210678,0.0004,0.37,-8E-06,-0.698210678,-0.348603822,0.48,0.349606856,1.178210678,0.5,-0.296421356,1.130383058,-1.56,-0.762883058,-2.254731524,37.66543497,15.69725305,-15.1196215,21.20733276,2.981735505,-16.15500607,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,74.46379863,61.93611644,12.52768219,-1.807241562,-31.42016021,-27.99427779,-9.699333065
-1,3.084291188,-0.135,-0.253975469,0.018225,0.205,-0.002460375,-0.388975469,-0.383339812,0.445,0.005635657,0.833975469,0.58,-0.417950938,1.12077185,-0.67,-0.77867185,0.655429116,34.18767418,16.59307181,-12.26459916,19.61458009,4.048171792,-15.03533918,-1.33,0.11,-0.13,-4.27,-0.13,83.75,-0.97,41.81373849,41.58915632,0.224582172,-11.647942,-34.25390785,-31.03905709,-12.92000853
-1,3.615900383,-0.175,-0.499574315,0.030625,0.515,-0.005359375,-0.674574315,-0.392889537,0.395,0.281684778,1.069574315,0.57,-0.159148629,1.058911629,-1.41,-0.744311629,0.61087509,30.95305332,18.25260273,-5.895251659,17.39063599,5.342516667,-12.64332148,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,34.62995717,18.78789107,15.8420661,-18.57762191,-33.61852401,-30.4956214,-11.49569214
-1,1.995547556,-0.67,0.147171717,0.4489,0.42275,-0.300763,-0.522828283,-0.533378685,-0.045,-0.010550402,0.477828283,0.625,0.224343434,0.361202948,-0.555,-0.515702948,0.572220396,30.69169377,18.19771125,1.179741992,17.40848947,5.810763081,-9.105996552,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,0.715022081,21.78250299,-21.0674809,-30.73566304,-31.85344155,-29.01470687,-9.077605897
-1,2.45621237,-0.78,0.401789322,0.6084,0.345,-0.474552,-0.378210678,-0.56574668,-0.31,-0.187536001,0.068210678,0.47,0.223578644,-0.125402656,0.11,-0.298597344,1.321617697,24.18976755,19.19924794,6.962679823,15.94856995,6.307861078,-6.662600648,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-6.53271703,9.214575139,-15.74729217,-27.24325503,-31.80079031,-29.36048093,-9.52533662
-1,1.229148863,-0.825,0.141334776,0.680625,0.535,-0.561515625,-0.683665224,-0.578603822,-0.45,0.105061401,0.233665224,0.375,0.497669553,-0.404116942,-0.59,-0.177883058,0.89914831,18.41186309,17.83801518,12.2081934,14.07943701,6.400288199,-5.053080865,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-14.44570507,16.58568277,-31.03138784,-28.01726168,-28.60671018,-28.31598837,-8.413221985
-1,0.231655441,-1.135,0.308145743,1.288225,0.435,-1.462135375,-0.826854257,-0.885040492,-0.63,-0.058186236,0.196854257,0.505,0.381291486,-0.420967606,-0.27,-0.305032394,2.889610311,9.346241446,16.09951639,16.95041224,10.9344167,6.590619858,-3.197075488,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-27.96675549,-12.34077628,-15.62597921,-18.53704169,-25.96010901,-25.12217206,-10.23316332
-1,4.125149518,-0.79,-0.145454545,0.6241,0.15,-0.493039,-0.935454545,-0.62877551,-0.485,0.306679035,0.450454545,0.305,0.504090909,-0.370479592,-1.1,-0.176020408,2.722639524,0.182495965,13.89525429,20.40378922,8.067302601,6.891225558,-1.910565908,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-26.48657332,-7.278968973,-19.20760435,-13.17257992,-23.10329817,-18.17644507,-11.30963412
-1,0.732113987,-0.91,-0.107691198,0.8281,0.105,-0.753571,-1.017691198,-0.683939099,-0.5,0.333752098,0.517691198,0.41,0.634617605,-0.31584872,-1.26,-0.22915128,2.034770128,-4.6798782,10.61236424,16.84098332,7.755823435,6.386383316,-3.226086222,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-18.43593548,-10.26011529,-8.17582019,-6.919262274,-20.94785188,-16.9443124,-12.63751764
-1,0.581436554,-0.41,-0.067056277,0.1681,-0.17,-0.068921,-0.477056277,-0.042410107,-0.395,0.43464617,0.082056277,0.015,0.950887446,-0.683071914,-1.1,0.279071914,2.536816069,-14.2820144,6.93228761,16.97737796,3.795522,6.104370403,-2.751064988,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-38.72426802,-22.73355862,-15.9907094,-28.53285602,-18.63274573,-15.53233861,-12.21910099
-1,-0.006353844,-0.09,-0.517712843,0.0081,0.085,-0.000729,-0.607712843,-0.142534823,0.06,0.465178019,0.667712843,0.15,0.259574315,0.255027859,-1.445,-0.192027859,2.442790612,-13.93617907,5.352149898,14.07060816,4.028647831,6.424226873,-2.542078929,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-54.40402981,-33.51460799,-20.88942182,-39.30952638,-14.2032746,-12.68882667,-9.32547054
-1,-0.251609228,0.18,-0.672366522,0.0324,-0.01,0.005832,-0.492366522,-0.023676709,0.23,0.468689814,0.722366522,0.05,0.005266955,0.469941367,-1.4,-0.212941367,0.756958884,-18.29789613,3.764074969,15.3693965,2.134651821,6.262717747,-1.32048643,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-64.35364532,-37.51606617,-26.83757915,-42.33943759,-9.325316637,-10.13847251,-7.710280325
-1,-0.31698186,-0.065,-0.56998557,0.004225,-0.055,-0.000274625,-0.63498557,-0.190494007,0.055,0.444491563,0.68998557,0.12,0.12002886,0.288895206,-1.38,-0.220395206,2.147853428,-21.30014019,3.941050645,15.74642532,-0.092807431,6.92278615,-0.408580752,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-59.44526096,-29.84310736,-29.6021536,-40.86050281,-5.445419294,-7.491662192,-5.005012659
-1,-0.829272715,-0.405,-0.25540404,0.164025,-0.205,-0.066430125,-0.66040404,-0.269229025,-0.15,0.391175015,0.51040404,0.255,0.524191919,-0.02461678,-1.29,-0.14638322,-0.563243486,-20.45296413,1.952496299,15.54424613,-0.838384044,6.000668091,0.508906951,-0.29,0.01,0.01,-0.1,0.08,-10,7.7,-22.29351973,-14.47625924,-7.817260494,-25.59588553,-7.194075166,-5.488953196,-3.693457085
-1,-1.629838912,-0.38,-0.24484127,0.1444,-0.37,-0.054872,-0.62484127,-0.230332038,-0.07,0.394509232,0.55484127,0.31,0.55031746,0.09326563,-1.35,-0.19026563,-0.891629435,-15.7146191,-0.051468353,13.76865305,1.676016886,5.291048314,1.125331569,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-20.36618031,-4.909264964,-15.45691535,-24.55869006,-10.10154517,-6.916936545,-6.443940719
-1,-1.119037387,0.0385,-0.703233045,0.00148225,-0.18425,5.70666E-05,-0.664733045,-0.243292193,0.505,0.421440852,1.169733045,0.4665,-0.162966089,1.174433754,-1.71,-0.691933754,-0.632740729,-16.93966536,-1.195425129,9.004525209,0.468824112,4.615337952,-0.101471343,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-22.83476488,-19.63446366,-3.200301221,-17.09181491,-10.14938714,-6.755513217,-7.018952416
-1,-3.043371189,0.305,-0.828751804,0.093025,-0.085,0.028372625,-0.523751804,-0.394619372,0.975,0.129132432,1.498751804,0.67,-1.092503608,2.201695497,-1.235,-1.229695497,-0.960741329,-15.30644627,-0.385112133,4.645748326,-1.227009259,6.015176066,-0.407332539,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-33.68898056,-25.01676962,-8.672210944,-18.51959298,-7.411530005,-5.243594294,-7.417237919
-1,-1.634134243,0.005,-0.433636364,2.5E-05,-0.267,1.25E-07,-0.428636364,-0.502142857,0.68,-0.073506494,1.108636364,0.675,-0.917272727,1.756214286,-0.625,-1.080714286,-0.230285012,-12.07079257,-1.484072057,3.197075488,-1.136375865,5.106547801,0,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-15.3253691,-6.791848279,-8.53352082,-9.827297318,-4.155757013,-3.259873749,-5.316811105
-1,-1.277139208,-0.38,0.159545455,0.1444,-0.12,-0.054872,-0.220454545,-0.647857143,0.42,-0.427402597,0.640454545,0.8,-0.775909091,1.428285714,0.295,-1.014285714,0.314123075,-8.636024513,-2.25974734,2.214671566,-0.568721912,4.631478218,0.304105658,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-16.46860419,-2.202712989,-14.2658912,-15.94240152,-1.556284379,-2.379525788,-3.756426798
-1,-1.164652716,-0.205,-0.150454545,0.042025,-0.015,-0.008615125,-0.355454545,-0.565714286,0.555,-0.21025974,0.910454545,0.76,-0.770909091,1.576571429,-0.29,-1.048571429,-0.910658295,-9.639118268,-1.555586782,4.245463041,-1.883294833,4.830796533,1.019376819,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-29.54543575,-7.583066659,-21.96236909,-14.94981391,-1.544612648,-3.346939097,-3.905974478
-1,-1.021711367,-0.89,0.497272727,0.7921,0.32,-0.704969,-0.392727273,-0.925714286,-0.045,-0.532987013,0.347727273,0.845,-0.460454545,0.798571429,0.61,-0.873571429,-0.775085734,-5.675276597,-1.839098408,4.998350573,-1.879754597,4.265271995,2.247285585,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-11.45280299,2.497946963,-13.95074996,-2.658915541,-1.05870583,-2.722569161,-3.108469428
-1,-0.510855683,-0.81,0.757272727,0.6561,-0.035,-0.531441,-0.052727273,-0.56,-0.24,-0.507272727,-0.187272727,0.57,0.044545455,0.097,0.9,-0.37,0.909151773,-5.695353079,-2.182155284,4.883152766,-1.666705249,4.242071588,2.341073837,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-10.01494089,8.692026329,-18.70696721,4.476115004,-0.889980559,-2.457820491,-2.82166059
-1,-0.638569604,-0.805,0.815,0.648025,0.055,-0.521660125,0.01,-0.522857143,-0.2,-0.532857143,-0.21,0.605,0.08,0.125285714,0.945,-0.379285714,0.034753262,-4.269303641,-2.048155602,2.540013739,-2.134651821,4.214562145,1.219527309,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,5.666724797,11.33494949,-5.668224695,15.7721333,-1.218704145,-2.222204487,-1.932749662
-1,-0.523399015,-0.73,0.7,0.5329,-0.1,-0.389017,-0.03,-0.544285714,-0.065,-0.514285714,-0.035,0.665,-0.07,0.389928571,0.805,-0.516428571,0.396399626,-2.446115969,-2.630281678,1.831368981,-2.5389234,4.292504472,1.422788229,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-1.158134128,8.439881418,-9.598015546,10.10771487,-1.029272914,-2.643195827,-1.627526977
-1,-0.213544811,-0.535,0.276818182,0.286225,0.005,-0.153130375,-0.258181818,-0.524285714,0.18,-0.266103896,0.438181818,0.715,-0.181363636,0.859428571,0.02,-0.706428571,2.027127566,-1.336642596,-0.756020554,0.702005928,-2.17502664,5.244647537,1.210912879,0.12,-0.06,0.06,-0.84,-0.05,0.51,3.68,-28.70438505,1.453674827,-30.15805988,-9.24892011,2.068040012,-2.569193184,-0.605158447
-1,0.541641172,-1.17,0.66,1.3689,-0.17,-1.601613,-0.51,-0.984285714,-0.395,-0.474285714,0.115,0.775,-0.04,0.193928571,0.585,-0.626428571,0.479431637,-6.209371016,0.357762812,-1.125331569,-4.53335413,5.648811126,0,0.18,-0.36,0.01,-0.05,-0.13,17.63,-2.5,-17.67558242,5.446577102,-23.12215953,-1.492434728,4.969706012,-0.952298647,1.841008605
-1,1.236338009,-1.5585,0.8685,2.42892225,-0.1535,-3.785475327,-0.69,-1.295285714,-0.92,-0.605285714,-0.23,0.6385,-0.0065,-0.535571429,1.105,-0.427928571,0.739448848,-3.604472933,1.362962764,-0.509528521,-3.135648821,5.978300716,-0.610999864,0.18,-0.36,0.01,-0.05,-0.13,17.63,-2.5,3.396761511,24.51285626,-21.11609475,3.905784274,6.07359249,-0.09576008,2.567122183
-1,2.998218527,-1.09,0.89,1.1881,-0.535,-1.295029,-0.2,-0.611428571,-0.275,-0.411428571,-0.075,0.815,0.505,0.104642857,0.46,-0.432142857,0.17935678,0.080928368,-0.401213352,0.297695388,-1.147240116,5.205636196,-0.823049914,0.18,-0.36,0.01,-0.05,-0.13,17.63,-2.5,12.75275669,19.10974396,-6.356987265,14.62349488,3.580136316,0.088284438,3.003623002
-1,2.115477339,-1.72,1.11,2.9584,-0.54,-5.088448,-0.61,-1.155714286,-0.72,-0.545714286,-0.11,1,0.55,-0.238928571,0.67,-0.548571429,-0.489288486,0.176880277,-1.368088628,-0.001665986,-1.050128982,4.647087438,-0.408998525,0.18,-0.36,0.01,-0.05,-0.13,17.63,-2.5,41.87711084,31.69396712,10.18314372,27.4442237,1.906184579,0.624834476,5.002802417
-1,1.554905196,-1.14,0.691818182,1.2996,-0.683,-1.481544,-0.448181818,-0.647142857,-0.235,-0.198961039,0.213181818,0.905,0.688636364,0.218714286,-0.21,-0.510714286,-0.55164517,1.421682763,-0.764944831,-1.844314572,0.285306898,4.34160297,-1.844314572,0.18,-0.36,0.01,-0.05,-0.13,17.63,-2.5,21.3215783,20.84991117,0.471667136,15.45424382,-1.418375646,-1.24740432,3.490187615
-1,2.230369246,-1.215,0.587727273,1.476225,-0.505,-1.793613375,-0.627272727,-0.732857143,-0.465,-0.105584416,0.162272727,0.75,0.740454545,-0.168214286,-0.315,-0.364285714,-0.576002978,1.137443824,0.309095603,-1.628628333,0.568721912,4.940573821,-1.324522675,0.18,-0.36,0.01,-0.05,-0.13,17.63,-2.5,30.56837659,17.76006094,12.80831565,25.70339471,-5.785621158,-1.684693438,1.937957491
